363,86.7,6.8,47.7,62.4
364,86.7,6.8,47.7,62.4
365,86.7,6.4,47.7,62.4
366,86.7,6.4,47.7,62.4
367,86.7,10.0,47.7,63.8
368,86.7,10.0,47.7,63.8
369,86.7,5.9,47.7,63.5
370,86.7,5.9,47.7,63.5
371,86.7,6.3,47.7,63.5
372,86.7,6.3,47.7,63.5
373,86.7,6.9,47.7,63.4
374,86.7,6.9,47.7,63.4
375,86.7,6.0,47.7,63.3
376,86.7,6.0,47.7,63.3
377,86.7,5.5,47.7,63.1
378,86.7,5.5,47.7,63.1
379,86.7,5.6,47.7,63.3
380,86.7,5.6,47.7,63.3
381,86.7,5.7,47.7,63.1
382,86.7,5.7,47.7,63.1
383,86.7,6.5,47.7,62.6
384,86.7,6.5,47.7,62.6
385,86.7,6.0,47.7,62.6
386,86.7,6.0,47.7,62.6
387,86.7,5.7,47.7,62.5
388,86.7,5.7,47.7,62.5
389,86.7,5.9,47.7,62.5
390,86.7,5.9,47.7,62.5
391,86.7,9.6,47.7,63.8
392,86.7,9.6,47.7,63.8
393,86.7,5.9,47.7,63.4
394,86.7,5.9,47.7,63.4
395,86.7,6.4,47.7,63.1
396,86.7,6.4,47.7,63.1
397,86.7,7.2,47.7,62.9
398,86.7,7.2,47.7,62.9
399,86.7,20.6,47.9,63.5
400,86.7,20.6,47.9,63.5
401,86.7,10.9,47.9,63.4
402,86.7,10.9,47.9,63.4
403,86.7,6.9,47.9,62.8
404,86.7,6.9,47.9,62.8
405,86.7,8.2,47.9,62.6
406,86.7,8.2,47.9,62.6
407,86.7,7.0,47.8,62.3
408,86.7,7.0,47.8,62.3
409,86.7,7.0,47.8,62.3
410,86.7,7.0,47.8,62.3
411,86.7,6.3,47.8,62.3
412,86.7,6.3,47.8,62.3
413,86.7,10.8,47.9,63.6
414,86.7,10.8,47.9,63.6
415,86.7,10.0,48.0,63.4
416,86.7,10.0,48.0,63.4
417,86.7,10.4,48.0,63.3
418,86.7,10.4,48.0,63.3
419,86.7,12.2,48.2,63.3
420,86.7,12.2,48.2,63.3
421,86.7,9.9,48.2,63.0
422,86.7,9.9,48.2,63.0
423,86.7,9.5,48.2,62.8
424,86.7,9.5,48.2,62.8
425,86.7,9.6,48.2,62.8
426,86.7,9.6,48.2,62.8
427,86.7,7.7,48.1,62.9
428,86.7,7.7,48.1,62.9
429,86.7,7.3,48.1,62.6
430,86.7,7.3,48.1,62.6
431,86.7,8.2,48.0,62.5
432,86.7,8.2,48.0,62.5
433,86.7,13.9,48.0,63.6
434,86.7,13.9,48.0,63.6
435,86.7,7.4,48.0,63.3
436,86.7,7.4,48.0,63.3
437,86.7,6.6,48.0,63.1
438,86.7,6.6,48.0,63.1
439,86.7,7.0,48.0,63.0
440,86.7,7.0,48.0,63.0
441,86.7,6.4,48.0,62.9
442,86.7,6.4,48.0,62.9
443,86.7,10.9,48.0,63.0
444,86.7,10.9,48.0,63.0
445,86.7,6.6,48.0,62.9
446,86.7,6.6,48.0,62.9
447,86.7,9.0,48.0,63.0
448,86.7,9.0,48.0,63.0
449,86.7,12.7,48.1,62.6
450,86.7,12.7,48.1,62.6
451,86.7,10.2,48.2,62.6
452,86.7,10.2,48.2,62.6
453,86.7,14.5,48.2,63.9
454,86.7,14.5,48.2,63.9
455,86.7,15.0,48.3,63.4
456,86.7,15.0,48.3,63.4
457,86.7,11.5,48.3,63.6
458,86.7,11.5,48.3,63.6
459,86.7,12.9,48.3,63.3
460,86.7,12.9,48.3,63.3
461,86.7,8.1,48.3,62.8
462,86.7,8.1,48.3,62.8
463,86.7,12.8,48.3,62.4
464,86.7,12.8,48.3,62.4
465,86.7,10.3,48.3,62.1
466,86.7,10.3,48.3,62.1
467,86.7,9.2,48.2,62.1
468,86.7,9.2,48.2,62.1
469,86.7,13.5,48.2,62.1
470,86.7,13.5,48.2,62.1
471,86.7,7.2,48.2,62.3
472,86.7,7.2,48.2,62.3
473,86.7,6.4,48.1,62.3
474,86.7,6.4,48.1,62.3
475,86.7,10.8,48.1,63.5
476,86.7,10.8,48.1,63.5
477,86.7,5.6,48.1,63.1
478,86.7,5.6,48.1,63.1
479,86.7,18.6,48.3,62.6
480,86.7,18.6,48.3,62.6
481,86.7,11.6,48.3,62.4
482,86.7,11.6,48.3,62.4
483,86.7,14.5,48.3,62.1
484,86.7,14.5,48.3,62.1
485,86.7,10.2,48.3,62.1
486,86.7,10.2,48.3,62.1
487,86.7,13.8,48.5,61.9
488,86.7,13.8,48.5,61.9
489,86.7,18.4,48.9,62.1
490,86.7,18.4,48.9,62.1
491,86.7,11.7,49.4,63.3
492,86.7,11.7,49.4,63.3
493,86.7,8.2,49.8,63.0
494,86.7,8.2,49.8,63.0
495,86.7,9.4,49.7,62.5
496,86.7,9.4,49.7,62.5
497,86.7,10.3,49.8,70.9
498,86.7,10.3,49.8,70.9
499,86.7,6.5,49.7,69.4
500,86.7,6.5,49.7,69.4
501,86.7,5.9,49.7,68.0
502,86.7,5.9,49.7,68.0
503,86.7,13.3,49.6,67.5
504,86.7,13.3,49.6,67.5
505,86.7,11.2,49.7,66.8
506,86.7,11.2,49.7,66.8
507,86.7,7.0,49.6,66.0
508,86.7,7.0,49.6,66.0
509,86.7,12.4,49.5,65.8
510,86.7,12.4,49.5,65.8
511,86.7,9.4,49.4,65.0
512,86.7,9.4,49.4,65.0
513,86.7,8.7,49.5,64.3
514,86.7,8.7,49.5,64.3
515,86.7,11.5,49.5,64.4
516,86.7,11.5,49.5,64.4
517,86.7,7.9,49.6,64.0
518,86.7,7.9,49.6,64.0
519,86.7,16.9,49.6,63.6
520,86.7,16.9,49.6,63.6
521,86.7,8.7,49.5,63.3
522,86.7,8.7,49.5,63.3
523,86.7,7.3,49.4,63.0
524,86.7,7.3,49.4,63.0
525,86.7,11.2,49.5,62.4
526,86.7,11.2,49.5,62.4
527,86.7,7.9,49.4,61.8
528,86.7,7.9,49.4,61.8
529,86.7,19.4,49.1,62.1
530,86.7,19.4,49.1,62.1
531,86.7,6.9,49.1,62.3
532,86.7,6.9,49.1,62.3
533,86.7,8.7,49.0,62.4
534,86.7,8.7,49.0,62.4
535,86.7,12.7,49.0,62.3
536,86.7,12.7,49.0,62.3
537,86.7,7.3,49.0,62.3
538,86.7,7.3,49.0,62.3
539,86.7,9.2,48.9,63.5
540,86.7,9.2,48.9,63.5
541,86.7,7.4,48.9,63.3
542,86.7,7.4,48.9,63.3
543,86.7,6.0,48.8,62.5
544,86.7,6.0,48.8,62.5
545,86.7,9.1,48.9,63.5
